GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,22100107,614,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,15,1,1,20211102,LAL,HOU
Shot Chart Detail,22100107,619,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,41,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,53,149,1,0,20211102,LAL,HOU
Shot Chart Detail,22100107,642,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,181,179,1,0,20211102,LAL,HOU
Shot Chart Detail,22100107,648,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,28,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-99,158,1,1,20211102,LAL,HOU
Shot Chart Detail,22100107,651,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,47,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17,-146,91,1,0,20211102,LAL,HOU
Shot Chart Detail,22100107,662,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,20,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-45,115,1,0,20211102,LAL,HOU
Shot Chart Detail,22100232,30,2544,LeBron James,1610612747,Los Angeles Lakers,1,9,29,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,14,1,1,20211119,BOS,LAL
Shot Chart Detail,22100232,63,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,31,-110,295,1,1,20211119,BOS,LAL
Shot Chart Detail,22100232,84,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,47,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-137,29,1,1,20211119,BOS,LAL
Shot Chart Detail,22100232,181,2544,LeBron James,1610612747,Los Angeles Lakers,2,11,19,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-116,-2,1,1,20211119,BOS,LAL
Shot Chart Detail,22100232,184,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,52,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-154,21,1,0,20211119,BOS,LAL
Shot Chart Detail,22100232,279,2544,LeBron James,1610612747,Los Angeles Lakers,2,3,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,192,178,1,0,20211119,BOS,LAL
Shot Chart Detail,22100232,283,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-201,169,1,0,20211119,BOS,LAL
Shot Chart Detail,22100232,299,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,42,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-88,31,1,1,20211119,BOS,LAL
Shot Chart Detail,22100232,321,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,16,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,14,1,1,20211119,BOS,LAL
Shot Chart Detail,22100232,329,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-5,304,1,0,20211119,BOS,LAL
Shot Chart Detail,22100232,352,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,44,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-148,142,1,1,20211119,BOS,LAL
Shot Chart Detail,22100232,381,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,18,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,147,111,1,1,20211119,BOS,LAL
Shot Chart Detail,22100232,455,2544,LeBron James,1610612747,Los Angeles Lakers,3,1,12,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,-59,127,1,0,20211119,BOS,LAL
Shot Chart Detail,22100232,490,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,22,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,121,227,1,1,20211119,BOS,LAL
Shot Chart Detail,22100232,582,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-137,272,1,1,20211119,BOS,LAL
Shot Chart Detail,22100232,591,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-67,265,1,0,20211119,BOS,LAL
Shot Chart Detail,22100249,19,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,51,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-42,51,1,1,20211121,DET,LAL
Shot Chart Detail,22100249,42,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-138,222,1,0,20211121,DET,LAL
Shot Chart Detail,22100249,46,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,16,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-59,140,1,1,20211121,DET,LAL
Shot Chart Detail,22100249,81,2544,LeBron James,1610612747,Los Angeles Lakers,1,4,29,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,11,1,0,20211121,DET,LAL
Shot Chart Detail,22100249,210,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,3,1,1,20211121,DET,LAL
Shot Chart Detail,22100249,341,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-49,264,1,1,20211121,DET,LAL
Shot Chart Detail,22100249,351,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-113,251,1,0,20211121,DET,LAL
Shot Chart Detail,22100268,15,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,3,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-96,4,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,41,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,55,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-31,17,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,51,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-1,274,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,75,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,14,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-135,103,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,78,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,38,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,99,173,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,185,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,8,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,9,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,226,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,36,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,22,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,248,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,7,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-123,80,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,309,2544,LeBron James,1610612747,Los Angeles Lakers,2,1,58,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,3,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,327,2544,LeBron James,1610612747,Los Angeles Lakers,2,0,51,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-70,147,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,351,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,47,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,6,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,360,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,29,275,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,379,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,213,115,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,420,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,46,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-184,180,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,435,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,207,209,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,450,2544,LeBron James,1610612747,Los Angeles Lakers,3,3,45,Missed Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,25,44,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,535,2544,LeBron James,1610612747,Los Angeles Lakers,4,10,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-159,230,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,578,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,12,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,18,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,583,2544,LeBron James,1610612747,Los Angeles Lakers,4,6,40,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,20,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,646,2544,LeBron James,1610612747,Los Angeles Lakers,4,2,17,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,126,58,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,661,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,42,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,16,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,671,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,17,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-69,268,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,676,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,20,-167,111,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,699,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,-92,301,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,716,2544,LeBron James,1610612747,Los Angeles Lakers,5,4,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,233,120,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,729,2544,LeBron James,1610612747,Los Angeles Lakers,5,2,51,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-71,257,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,737,2544,LeBron James,1610612747,Los Angeles Lakers,5,1,53,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-152,258,1,1,20211124,IND,LAL
Shot Chart Detail,22100268,751,2544,LeBron James,1610612747,Los Angeles Lakers,5,1,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-174,252,1,0,20211124,IND,LAL
Shot Chart Detail,22100268,754,2544,LeBron James,1610612747,Los Angeles Lakers,5,0,41,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-191,27,1,1,20211124,IND,LAL
Shot Chart Detail,22100291,7,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,41,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,151,55,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,21,2544,LeBron James,1610612747,Los Angeles Lakers,1,10,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-66,243,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,82,2544,LeBron James,1610612747,Los Angeles Lakers,1,6,32,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,142,88,1,1,20211126,LAL,SAC
Shot Chart Detail,22100291,85,2544,LeBron James,1610612747,Los Angeles Lakers,1,5,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-110,237,1,1,20211126,LAL,SAC
Shot Chart Detail,22100291,229,2544,LeBron James,1610612747,Los Angeles Lakers,2,8,35,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,7,255,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,256,2544,LeBron James,1610612747,Los Angeles Lakers,2,6,15,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,45,264,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,301,2544,LeBron James,1610612747,Los Angeles Lakers,2,2,31,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-125,-11,1,1,20211126,LAL,SAC
Shot Chart Detail,22100291,369,2544,LeBron James,1610612747,Los Angeles Lakers,3,9,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-88,248,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,400,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,19,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,8,1,1,20211126,LAL,SAC
Shot Chart Detail,22100291,423,2544,LeBron James,1610612747,Los Angeles Lakers,3,6,24,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,18,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,517,2544,LeBron James,1610612747,Los Angeles Lakers,4,11,35,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,114,155,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,545,2544,LeBron James,1610612747,Los Angeles Lakers,4,9,24,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-130,112,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,602,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,49,258,1,1,20211126,LAL,SAC
Shot Chart Detail,22100291,606,2544,LeBron James,1610612747,Los Angeles Lakers,4,5,28,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,12,1,1,20211126,LAL,SAC
Shot Chart Detail,22100291,620,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-131,216,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,622,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-147,220,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,649,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,5,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,22,1,1,20211126,LAL,SAC
Shot Chart Detail,22100291,668,2544,LeBron James,1610612747,Los Angeles Lakers,4,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,114,264,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,710,2544,LeBron James,1610612747,Los Angeles Lakers,5,2,44,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,48,120,1,1,20211126,LAL,SAC
Shot Chart Detail,22100291,728,2544,LeBron James,1610612747,Los Angeles Lakers,5,0,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,132,212,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,745,2544,LeBron James,1610612747,Los Angeles Lakers,5,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,71,278,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,757,2544,LeBron James,1610612747,Los Angeles Lakers,6,4,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-4,256,1,0,20211126,LAL,SAC
Shot Chart Detail,22100291,797,2544,LeBron James,1610612747,Los Angeles Lakers,6,0,24,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-16,27,1,1,20211126,LAL,SAC
Shot Chart Detail,22100291,821,2544,LeBron James,1610612747,Los Angeles Lakers,7,3,16,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,21,1,1,20211126,LAL,SAC
Shot Chart Detail,22100291,833,2544,LeBron James,1610612747,Los Angeles Lakers,7,2,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,109,246,1,0,20211126,LAL,SAC
Shot Chart Detail,22100304,11,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,16,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,14,-74,127,1,0,20211128,LAL,DET
Shot Chart Detail,22100304,41,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,25,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,11,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,186,2544,LeBron James,1610612747,Los Angeles Lakers,2,10,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,127,240,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,190,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,48,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,20,1,0,20211128,LAL,DET
Shot Chart Detail,22100304,193,2544,LeBron James,1610612747,Los Angeles Lakers,2,9,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-5,30,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,228,2544,LeBron James,1610612747,Los Angeles Lakers,2,7,38,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,32,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,262,2544,LeBron James,1610612747,Los Angeles Lakers,2,5,57,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-159,210,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,269,2544,LeBron James,1610612747,Los Angeles Lakers,2,4,50,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,0,297,1,0,20211128,LAL,DET
Shot Chart Detail,22100304,351,2544,LeBron James,1610612747,Los Angeles Lakers,3,11,15,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-200,229,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,361,2544,LeBron James,1610612747,Los Angeles Lakers,3,10,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-100,264,1,0,20211128,LAL,DET
Shot Chart Detail,22100304,372,2544,LeBron James,1610612747,Los Angeles Lakers,3,8,38,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,23,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,381,2544,LeBron James,1610612747,Los Angeles Lakers,3,7,37,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,23,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,399,2544,LeBron James,1610612747,Los Angeles Lakers,3,5,58,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,13,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,423,2544,LeBron James,1610612747,Los Angeles Lakers,3,4,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,9,310,1,0,20211128,LAL,DET
Shot Chart Detail,22100304,431,2544,LeBron James,1610612747,Los Angeles Lakers,3,2,59,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-102,125,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,536,2544,LeBron James,1610612747,Los Angeles Lakers,4,7,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,14,32,143,1,0,20211128,LAL,DET
Shot Chart Detail,22100304,568,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-98,246,1,0,20211128,LAL,DET
Shot Chart Detail,22100304,570,2544,LeBron James,1610612747,Los Angeles Lakers,4,4,50,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,26,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,578,2544,LeBron James,1610612747,Los Angeles Lakers,4,3,55,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,29,44,1,1,20211128,LAL,DET
Shot Chart Detail,22100304,620,2544,LeBron James,1610612747,Los Angeles Lakers,4,1,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-112,284,1,0,20211128,LAL,DET
Shot Chart Detail,22100341,7,2544,LeBron James,1610612747,Los Angeles Lakers,1,11,42,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,64,201,1,0,20211203,LAL,LAC
Shot Chart Detail,22100341,36,2544,LeBron James,1610612747,Los Angeles Lakers,1,8,10,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,135,226,1,0,20211203,LAL,LAC
Shot Chart Detail,22100341,45,2544,LeBron James,1610612747,Los Angeles Lakers,1,7,18,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-2,8,1,1,20211203,LAL,LAC
