PLAYER,SEASON,TEAM,TEAM_ID,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Margo Dydek,2003,Las Vegas Aces,1611661319,34,27.2,11.9,4.6,10.2,45.1,0,0,0,2.8,3.8,72.3,1.3,6.1,7.4,1.7,2.4,0.6,2.9,3.3,-2.9
Marie Ferdinand-Harris,2003,Las Vegas Aces,1611661319,34,32.8,13.8,4.1,11.3,36.2,0.5,1.5,30.8,5.2,6.6,78.9,0.8,2.9,3.7,2.6,2.5,1.7,0.2,2.6,-3.1
Semeka Randall,2003,Las Vegas Aces,1611661319,33,10.3,2.7,1,2.7,35.6,0,0,0,0.7,1.4,53.3,0.8,0.8,1.6,0.7,1.3,0.3,0,1.2,-3.6
Sylvia Crawley,2003,Las Vegas Aces,1611661319,33,17.1,3.5,1.5,3.9,38.5,0,0,0,0.5,0.7,68.2,1.2,2,3.2,0.6,1.2,0.5,0.6,2.3,-3.5
Tai Dillard,2003,Las Vegas Aces,1611661319,24,6.9,1.7,0.7,2.7,24.6,0.2,1,17.4,0.2,0.3,83.3,0,0.6,0.6,0.6,0.6,0.3,0.2,0.9,-3
Tausha Mills,2003,Las Vegas Aces,1611661319,29,6.5,2,0.7,1.7,40.8,0,0,0,0.6,1.1,58.1,0.9,1,1.9,0.2,0.8,0.1,0.1,2,-1.7
Adrian Williams-Strong,2004,Las Vegas Aces,1611661319,12,12.3,2.7,1.3,3.8,33.3,0,0,0,0.2,0.6,28.6,0.5,1.8,2.3,0.7,1,0.7,0.1,1.6,-3
Adrienne Goodson,2004,Las Vegas Aces,1611661319,34,31.4,10.9,4.2,9.3,44.8,0.1,0.5,25,2.5,3,82.4,2.6,4.3,6.9,1.8,2,0.8,0.1,2.3,-3.4
Agnieszka Bibrzycka,2004,Las Vegas Aces,1611661319,24,19.4,6.6,2.3,6.3,36.4,1.1,3.5,31,1,1.1,88.5,0.2,1,1.2,1.7,1.3,0.9,0.3,1.6,-4.2
Gwen Jackson,2004,Las Vegas Aces,1611661319,19,15.2,3.2,1.2,2.5,47.9,0,0.1,0,0.8,1.1,71.4,1.1,1.8,2.8,0.6,0.6,0.2,0.2,1.2,-2.3
Jessie Hicks,2004,Las Vegas Aces,1611661319,27,13.7,4.7,1.9,4.1,46.8,0,0,0,0.9,1.4,60.5,0.9,1.3,2.1,0.7,1.3,0.6,0.5,2.1,-3.6
Jocelyn Penn,2004,Las Vegas Aces,1611661319,1,2.9,4,2,2,100,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
LaToya Thomas,2004,Las Vegas Aces,1611661319,31,31.1,14.2,5.5,11.3,48.9,0.1,0.3,37.5,3.1,3.6,84.1,1.5,2.9,4.5,1.4,1.8,0.8,0.4,3.2,-2.6
Mandisa Stevenson,2004,Las Vegas Aces,1611661319,29,8.9,1.3,0.5,1.6,33.3,0,0,100,0.2,0.3,87.5,0.4,0.8,1.2,0.2,0.4,0.2,0.1,1.1,-2.1
Margo Dydek,2004,Las Vegas Aces,1611661319,34,20.2,6.6,2.6,6.1,43.3,0,0.1,50,1.3,1.7,75.9,0.9,4.1,4.9,1.8,1.9,0.6,1.4,2.1,0
Marie Ferdinand-Harris,2004,Las Vegas Aces,1611661319,17,30,11.7,3.9,9.5,41.4,0.6,1.6,37,3.2,3.8,85.9,1.1,2.1,3.2,1.7,2.1,1.9,0.1,2,-2
Nevriye Yilmaz,2004,Las Vegas Aces,1611661319,7,11,2.7,0.9,3.4,25,0.1,1,14.3,0.9,0.9,100,0.4,1,1.4,0.3,0.6,0.4,0.1,2.1,-1.6
Semeka Randall,2004,Las Vegas Aces,1611661319,29,16.1,4.7,1.8,4.9,37.1,0,0.2,0,1,1.7,62.5,0.9,1.2,2.1,0.7,1,0.8,0.1,1.4,-2.6
Shannon Johnson,2004,Las Vegas Aces,1611661319,31,30.7,9.3,2.9,7.5,38,0.9,2.5,35.5,2.6,3.5,76.6,0.5,2.2,2.6,4.4,3.2,1.5,0.1,2.2,-1.8
Tai Dillard,2004,Las Vegas Aces,1611661319,23,8.9,1.6,0.7,2.3,29.6,0.2,0.8,27.8,0,0,0,0.1,0.5,0.6,0.8,0.6,0.2,0,0.8,-2.7
Toccara Williams,2004,Las Vegas Aces,1611661319,26,16,2.1,0.6,1.8,34.8,0,0.1,50,0.8,1.1,75.9,0.3,1.2,1.5,1.7,1.2,1.3,0.2,1.4,-3.5
Bernadette Ngoyisa,2005,Las Vegas Aces,1611661319,26,9.7,4.3,1.8,3.1,56.8,0,0,0,0.7,1,73.1,0.7,1.7,2.3,0.2,1,0.2,0.1,1.7,-0.9
Chantelle Anderson,2005,Las Vegas Aces,1611661319,34,19.6,6,2.4,5.2,46.6,0,0,0,1.1,1.4,80.4,0.8,1.8,2.6,0.3,1.6,0.2,0.4,3.1,-2.8
Dalma Ivanyi,2005,Las Vegas Aces,1611661319,30,19.2,2.5,0.8,2.2,37.3,0.7,1.5,44.4,0.2,0.3,62.5,0.2,1.5,1.7,2.3,1.8,0.9,0,1.6,-2.6
Edna Campbell,2005,Las Vegas Aces,1611661319,28,8.9,1.7,0.8,2.4,31.3,0.2,0.7,26.3,0,0,100,0.1,0.4,0.5,0.5,0.5,0.3,0,0.7,-2.7
Katie Mattera,2005,Las Vegas Aces,1611661319,34,20,8.8,3.1,6.5,46.8,0,0,0,2.6,3.8,70.3,1.7,3.5,5.1,0.2,1.8,0.3,1.3,2.6,-4.6
Kendra Wecker,2005,Las Vegas Aces,1611661319,1,11.2,4,2,6,33.3,0,3,0,0,0,0,0,0,0,2,1,1,0,0,-10
LaToya Thomas,2005,Las Vegas Aces,1611661319,21,24.1,8.8,3.3,7.7,42.9,0.1,0.3,42.9,2.1,2.3,89.8,0.9,2.4,3.2,1,1.6,0.3,0.4,2,-5.4
Marie Ferdinand-Harris,2005,Las Vegas Aces,1611661319,31,32.1,12.5,4.3,11.5,36.9,0.6,2.1,30.8,3.4,4.3,77.6,1.3,2.5,3.7,2.2,2.3,1.5,0.2,2.4,-5.7
Nikki McCray,2005,Las Vegas Aces,1611661319,23,13.1,1.7,0.7,2.7,24.2,0,0.9,5,0.3,0.5,63.6,0.3,0.6,0.9,0.7,0.8,0.5,0,1.1,-3.7
Shannon Johnson,2005,Las Vegas Aces,1611661319,34,32.5,9.3,2.6,7.1,36.7,0.8,2.6,31.1,3.3,4,83.1,0.5,2.2,2.7,4.6,3.3,1.4,0.1,2.3,-5.1
Shyra Ely-Gash,2005,Las Vegas Aces,1611661319,31,17,4.5,1.6,4.3,37.9,0.3,1,29,1,1.3,76.9,0.4,1.6,2,0.9,1.1,0.2,0.1,1.4,-4.8
Tai Dillard,2005,Las Vegas Aces,1611661319,10,5,0.9,0.4,1.6,25,0,0.3,0,0.1,0.4,25,0.1,0.5,0.6,0.3,0.3,0.2,0,0.5,-1.5
Wendy Palmer,2005,Las Vegas Aces,1611661319,34,26,9.6,3.7,7.1,51.7,0.7,1.6,42.9,1.5,2.1,74.3,1.6,4.1,5.7,1,1.2,0.6,0.2,2.2,-4.5
Agnieszka Bibrzycka,2006,Las Vegas Aces,1611661319,32,23.5,11.3,4.1,9.7,41.8,1.7,4.9,35,1.4,1.7,86.8,0.3,1.8,2.1,1.5,1.5,0.8,0.4,1.5,-0.8
Chantelle Anderson,2006,Las Vegas Aces,1611661319,23,18,6.7,2.6,4.9,52.7,0,0,0,1.5,2,77.8,1.2,2.5,3.7,0.7,1.3,0.3,0.4,3.2,1.7
Dalma Ivanyi,2006,Las Vegas Aces,1611661319,31,10.4,1.4,0.5,1.8,26.8,0.3,1.2,21.6,0.1,0.2,66.7,0.2,1.1,1.3,1.6,0.6,0.4,0,1.2,-1.6
Jae Kingi-Cross,2006,Las Vegas Aces,1611661319,18,6.4,1.4,0.4,1,44.4,0.1,0.3,33.3,0.4,0.5,77.8,0.2,0.4,0.6,0.6,0.3,0.3,0,0.4,-1.2
Katie Mattera,2006,Las Vegas Aces,1611661319,34,18.6,7.8,2.9,6.3,46.7,0,0,0,1.9,3.1,61.9,2.2,4,6.1,0.4,2,0.4,0.8,3.1,-2.5
Kendra Wecker,2006,Las Vegas Aces,1611661319,34,17.1,5.6,2.2,6.3,35,0.6,1.6,33.9,0.6,0.8,77.8,0.6,1.8,2.5,1.4,0.9,0.3,0.1,1.2,-1.4
LaToya Thomas,2006,Las Vegas Aces,1611661319,19,19.4,8.3,2.9,6.5,45.2,0,0,0,2.4,3.1,76.3,1.4,2.9,4.3,1.2,1.4,0.7,0.4,2.6,-0.3
Shanna Zolman,2006,Las Vegas Aces,1611661319,34,16.2,6.6,2.4,6.4,37.9,1.4,3.7,37.8,0.4,0.5,66.7,0.2,1,1.2,1,1.1,0.3,0.1,0.6,-1.9
Shannon Johnson,2006,Las Vegas Aces,1611661319,32,27.4,9.9,3.3,8,40.6,1,2.8,35.2,2.4,3,80.4,1,2,3,3.7,2.3,1.9,0.2,2.4,0.3
Shyra Ely-Gash,2006,Las Vegas Aces,1611661319,12,11.2,3.4,1,3.7,27.3,0.2,0.8,22.2,1.3,2.2,57.7,0.4,2.2,2.6,0.8,1.1,0.2,0,1.4,-4.2
Sophia Young-Malcolm,2006,Las Vegas Aces,1611661319,34,31.1,12,4.5,10.9,41.6,0,0.1,0,2.9,4,73,2.5,5.1,7.6,1.5,1.3,1.7,0.4,2.1,-1.7
Vickie Johnson,2006,Las Vegas Aces,1611661319,34,29.5,9.9,3.5,9.3,37.5,0.7,2,33.3,2.2,2.6,84.4,1.6,3.3,4.9,3.6,1.7,0.8,0.1,1.8,-1.2
Becky Hammon,2007,Las Vegas Aces,1611661319,28,33.3,18.8,6.4,14.4,44.5,2.6,6.5,40.4,3.4,3.6,93.1,0.3,2.5,2.8,5,4.1,0.8,0.2,1.8,2.4
Camille Little,2007,Las Vegas Aces,1611661319,34,20.9,3.9,1.6,3.9,41.2,0.1,0.3,27.3,0.6,1.2,52.5,1.7,2.8,4.5,0.7,1.2,0.9,0.3,2.1,-1.1
Chantelle Anderson,2007,Las Vegas Aces,1611661319,11,7.8,2.5,0.9,1.8,50,0,0,0,0.7,1.1,66.7,0.5,1.3,1.8,0.3,0.5,0.1,0.5,1,-2.5
Erin Perperoglou,2007,Las Vegas Aces,1611661319,18,27.7,11.3,3.7,7.9,46.2,0.5,1.9,26.5,3.4,4.2,81.6,1.8,4.2,6.1,2.2,2.4,1.9,0.7,3.3,2.5
Helen Darling,2007,Las Vegas Aces,1611661319,33,20.7,4.1,1.4,3.6,38.3,0.5,1.2,36.6,0.8,1.1,77.1,0.2,1.9,2.1,3.1,1.6,1.4,0,2.5,-0.3
Kendra Wecker,2007,Las Vegas Aces,1611661319,14,5.2,1.1,0.4,1.4,30,0,0.3,0,0.3,0.4,66.7,0.3,0.3,0.6,0.3,0.2,0.2,0.1,0.5,-3.4
Marie Ferdinand-Harris,2007,Las Vegas Aces,1611661319,34,14.1,4.8,1.8,5,35.9,0.2,0.8,22.2,1.1,1.2,90,1,1.4,2.4,0.8,1.1,0.6,0.1,1.6,-1.9
Ruth Riley,2007,Las Vegas Aces,1611661319,30,25.8,5.9,2.4,6.5,37.1,0.2,0.9,18.5,0.9,1,93.1,1.1,3.9,4.9,1.2,2.3,0.9,2,3.8,3.6
Sandora Irvin,2007,Las Vegas Aces,1611661319,23,5.6,1.2,0.6,1.8,31,0,0.2,0,0,0.1,50,0.7,1,1.7,0.3,0.5,0.1,0.4,0.9,-2
Shanna Zolman,2007,Las Vegas Aces,1611661319,34,16.1,9.2,3.1,8,39.3,2.2,5.3,40.9,0.8,0.9,89.7,0.1,1.2,1.4,0.8,1.2,0.4,0.1,1,0.4
Sophia Young-Malcolm,2007,Las Vegas Aces,1611661319,33,33.5,16.8,6.5,13.6,47.8,0,0.2,0,3.8,5.1,74.9,2.2,3.7,5.8,1.5,1.8,1.5,0.4,3,1.5
Vickie Johnson,2007,Las Vegas Aces,1611661319,30,28.4,8.1,3.2,7.1,44.4,0.7,1.6,42.9,1.1,1.3,82.1,1.7,3.1,4.8,3.5,1.2,1.1,0.3,1.5,4
Adrianne Ross,2008,Las Vegas Aces,1611661319,4,1.7,0.5,0,0.5,0,0,0,0,0.5,0.5,100,0,0.3,0.3,0,0,0,0,0.5,-1.3
Ann Wauters,2008,Las Vegas Aces,1611661319,32,30.6,14.7,6.1,11.4,53.3,0.3,1,35.5,2.2,3.1,71.4,1.5,6,7.5,1.8,2.2,1.1,1.2,2.3,2.7
Becky Hammon,2008,Las Vegas Aces,1611661319,33,33.4,17.6,5.2,13.3,39,2.3,6.7,35,4.9,5.3,93.7,0.4,2.4,2.8,4.9,3.2,1.3,0.2,1.8,3.7
Brittany Wilkins,2008,Las Vegas Aces,1611661319,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edwige Lawson-Wade,2008,Las Vegas Aces,1611661319,30,9.3,3.3,1.2,2.7,45,0.7,1.6,46.8,0.2,0.3,66.7,0.3,0.7,1,0.9,0.8,0.4,0,1,-0.5
Erin Perperoglou,2008,Las Vegas Aces,1611661319,34,26.7,7.2,2.2,5.2,42.7,0.8,1.9,43.1,1.9,2.4,77.1,1,2.3,3.3,1.7,1.5,1.1,0.6,2.9,3.4
Helen Darling,2008,Las Vegas Aces,1611661319,31,18.7,3.5,1.1,4,26.8,0.4,1.9,20,1,1.2,78.9,0.4,1.9,2.4,1.7,1.5,1.1,0.1,2.2,-0.3
Morenike Atunrase,2008,Las Vegas Aces,1611661319,33,10.5,2.2,0.7,2.6,27.6,0.4,1.2,29.3,0.3,0.5,68.8,0.5,1,1.5,0.7,0.8,0.5,0.4,0.6,1.1
Ruth Riley,2008,Las Vegas Aces,1611661319,30,19.3,5.1,2.1,4.8,43.4,0.3,0.9,32.1,0.6,0.7,85.7,0.5,3.1,3.6,1,1.7,0.5,1.4,3.4,2.5
Sandora Irvin,2008,Las Vegas Aces,1611661319,21,5.5,1.2,0.4,1.3,32.1,0,0.2,25,0.3,0.5,63.6,0.5,1.2,1.7,0.1,0.3,0.1,0.2,0.9,-1.3
Sophia Young-Malcolm,2008,Las Vegas Aces,1611661319,33,31.9,17.5,6.3,13.1,47.8,0,0.1,0,4.9,6.2,78.6,1.6,4.1,5.6,2.3,1.7,1.6,0.5,2.6,5.5
Val Berezhynska,2008,Las Vegas Aces,1611661319,2,2.9,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0.5
Vickie Johnson,2008,Las Vegas Aces,1611661319,32,27.9,6.7,2.7,6.2,43.9,0.3,1.2,28.2,0.9,1.1,77.8,1.2,4.1,5.3,3.6,1.5,0.8,0.2,1.3,2.4
Ann Wauters,2009,Las Vegas Aces,1611661319,17,27.2,12.9,5.4,9.9,54.8,0.1,0.4,16.7,2.1,3.1,67.3,1.7,3.9,5.6,1.1,2.6,0.8,0.4,2.3,0.6
Becky Hammon,2009,Las Vegas Aces,1611661319,31,33.8,19.5,6.5,14.4,44.7,2.5,6.6,36.9,4.1,4.6,90.1,0.8,2.5,3.3,5,3.6,1.6,0.4,1.7,0.2
Belinda Snell,2009,Las Vegas Aces,1611661319,30,18.4,6.2,2,6.1,33.5,1.4,4.6,30.7,0.8,1,79.3,0.7,1.6,2.3,1.2,1,0.9,0.1,1.7,-0.1
Edwige Lawson-Wade,2009,Las Vegas Aces,1611661319,33,17.7,5.2,1.8,4.6,38.4,1.2,3.4,36.3,0.5,0.5,83.3,0.3,1.7,2,2.2,0.9,0.9,0,1.6,-0.6
Erin Perperoglou,2009,Las Vegas Aces,1611661319,34,17,2.7,0.9,2.8,32.3,0.2,0.6,31.8,0.7,1,67.6,0.6,1.6,2.2,0.9,1,0.7,0.3,1.7,-2.3
Helen Darling,2009,Las Vegas Aces,1611661319,34,18.9,3.1,0.8,3.2,24.8,0.4,1.3,29.5,1.1,1.6,67.3,0.4,1.4,1.8,2.9,1.2,0.9,0.1,2.3,-0.4
Katie Mattera,2009,Las Vegas Aces,1611661319,13,6.1,2.2,1,1.6,61.9,0,0,0,0.2,0.7,33.3,0.5,1.2,1.7,0.1,1,0.1,0.6,1,-1.3
Megan Frazee,2009,Las Vegas Aces,1611661319,29,11.2,5,1.8,4.3,41.3,0.5,1.3,37.8,0.9,1.3,69.2,0.9,2,2.9,0.5,0.7,0.3,0.2,1.5,-0.1
Ruth Riley,2009,Las Vegas Aces,1611661319,31,21,5.3,2.2,4.7,46.3,0.1,0.6,22.2,0.7,0.8,88.5,1.1,3.4,4.5,0.9,1.1,0.5,1.5,2.9,-0.5
Shanna Zolman,2009,Las Vegas Aces,1611661319,19,9.2,5,1.8,4,46.1,1.1,2.4,44.4,0.3,0.3,83.3,0,0.5,0.5,0.3,0.3,0.1,0,0.6,-2.2
Sophia Young-Malcolm,2009,Las Vegas Aces,1611661319,33,33.7,18.2,6.6,14.6,45.4,0.5,1.7,30.9,4.4,5.7,76.7,2.1,4.4,6.5,1.6,1.9,1.3,0.5,2,-2.5
Vickie Johnson,2009,Las Vegas Aces,1611661319,32,23,6.4,2.5,5.8,43.2,0.7,1.8,37.5,0.7,0.8,85.2,0.7,2.7,3.4,2.4,1.2,0.5,0.1,1.3,0.9
Allie Quigley,2010,Las Vegas Aces,1611661319,4,6.2,3.5,1,2,50,0.5,1,50,1,1.5,66.7,0,0.3,0.3,0,0,0,0,0.5,3
Ashley Battle,2010,Las Vegas Aces,1611661319,5,7,1.6,0.8,2.4,33.3,0,1,0,0,0,0,0.8,1,1.8,0.2,0.6,0,0,1,-0.4
Becky Hammon,2010,Las Vegas Aces,1611661319,32,33.6,15.1,5,11.3,44.2,2.2,5.5,39,3,3.2,96,0.5,2.4,2.9,5.4,3.4,1.1,0.3,1.9,-0.9
Belinda Snell,2010,Las Vegas Aces,1611661319,2,18.9,4.5,1.5,4.5,33.3,0.5,2.5,20,1,1,100,0.5,1.5,2,2.5,1,0,0,0,1
Chamique Holdsclaw,2010,Las Vegas Aces,1611661319,29,29,13.6,5.6,11.3,49.4,0.4,1.1,35.5,2,2.5,80.6,1.8,3.6,5.3,2,2.2,1.5,0.3,2.1,-3.6
Crystal Kelly,2010,Las Vegas Aces,1611661319,26,9.3,3,0.8,1.9,44,0,0,100,1.3,1.8,73.9,0.5,0.7,1.2,0.3,0.9,0.3,0,1.3,-0.6
Edwige Lawson-Wade,2010,Las Vegas Aces,1611661319,33,21.9,6.5,2,5.5,37,1.3,3.8,33.9,1.2,1.3,90.7,0.5,1.4,1.9,2.8,1.4,1.1,0.1,2.2,-2.1
Helen Darling,2010,Las Vegas Aces,1611661319,33,11.9,1.9,0.5,1.8,30,0.2,0.7,27.3,0.7,1,64.7,0.3,0.7,1,1.4,1,0.6,0,1.5,-2.2
Jayne Appel Marinelli,2010,Las Vegas Aces,1611661319,28,10.9,3.4,1.4,2.5,53.5,0,0.1,33.3,0.7,1.2,55.9,0.8,1.8,2.5,0.5,0.7,0.3,0.2,1.4,-0.7
Megan Frazee,2010,Las Vegas Aces,1611661319,10,10.1,3.8,1.2,3.2,37.5,0.1,0.9,11.1,1.3,1.9,68.4,0.7,1.4,2.1,0.1,0.6,0,0,1,0.4
Michelle Snow,2010,Las Vegas Aces,1611661319,34,24.1,10.4,4.2,7.4,57.4,0,0,0,1.9,2.6,71.9,1.5,4.6,6.2,1.6,1.6,1,0.7,2.1,-1.8
Roneeka Hodges,2010,Las Vegas Aces,1611661319,34,25.3,7.7,2.8,7.7,35.7,1.4,4.7,30.8,0.7,1,75.8,0.7,2.5,3.2,1.4,1.2,0.4,0.3,1.2,-0.8
Ruth Riley,2010,Las Vegas Aces,1611661319,20,13,3.8,1.5,2.7,53.7,0.1,0.3,20,0.8,1,80,0.3,2,2.3,1,1,0.3,0.7,2,-3.1
Sophia Young-Malcolm,2010,Las Vegas Aces,1611661319,34,31.8,15.3,6.4,12.7,50.1,0.3,1.1,26.3,2.3,3.5,65.8,1.3,3.9,5.2,2.4,2.1,1.6,0.3,2.6,-3.3
Becky Hammon,2011,Las Vegas Aces,1611661319,33,31.8,15.9,5.3,12.1,44,2.3,5.8,38.9,3,3.4,89.2,0.2,2.8,2.9,5.8,3.6,1.5,0.2,1.5,3.9
Danielle Adams,2011,Las Vegas Aces,1611661319,23,20.9,12.4,4.3,10,43,1.5,4.3,35,2.3,3.1,74.6,1.5,2.7,4.3,0.6,1.2,0.5,0.7,2.6,4
Danielle Robinson,2011,Las Vegas Aces,1611661319,34,23.1,8.2,2.9,6.3,46,0,0,0,2.5,2.7,90.3,0.7,1.6,2.3,3.9,1.8,0.8,0.1,2.2,1.3
Jayne Appel Marinelli,2011,Las Vegas Aces,1611661319,31,14.6,3.2,1.4,2.9,47.2,0,0.1,33.3,0.5,0.8,56,1.3,3.3,4.6,0.8,0.7,0.5,0.6,2.2,1.3
Jia Perkins,2011,Las Vegas Aces,1611661319,34,25,12,4.5,10.8,41.8,1.2,3.8,31.3,1.8,2.1,84.5,0.6,2.8,3.5,1.4,1,1.3,0.3,1.4,1.2
Porsha Phillips,2011,Las Vegas Aces,1611661319,31,8.3,1.8,0.7,1.9,39,0,0,0,0.3,0.6,47.4,0.6,1.3,1.9,0.3,0.3,0.2,0.4,1,-2.4
Roneeka Hodges,2011,Las Vegas Aces,1611661319,28,9.8,3.9,1.3,3.2,40.4,1.1,2.9,40,0.2,0.2,100,0.1,1.1,1.3,0.5,0.1,0.2,0.1,0.4,-0.3
Ruth Riley,2011,Las Vegas Aces,1611661319,34,19,5.6,2.4,4.9,48.5,0.2,0.4,57.1,0.6,0.8,76.9,0.8,3,3.8,1.2,0.9,0.4,0.9,2.6,0
Scholanda Dorrell,2011,Las Vegas Aces,1611661319,32,16.2,4.8,1.6,4.8,33.5,0.6,1.7,34,1,1.4,70.5,0.3,1.3,1.5,0.4,0.6,0.7,0.2,1.6,-0.6
Sophia Young-Malcolm,2011,Las Vegas Aces,1611661319,33,31.6,13.2,5.2,12.1,42.9,0,0.2,0,2.8,4.8,59.2,1.5,5,6.4,2.3,1.5,2,0.5,2.4,3.9
Tully Bevilaqua,2011,Las Vegas Aces,1611661319,34,14.5,2.9,1.1,2.4,45.1,0.4,1.2,28.6,0.4,0.5,72.2,0.3,1.1,1.4,1.6,0.7,0.7,0.1,0.9,-0.4
Becky Hammon,2012,Las Vegas Aces,1611661319,33,30.2,14.7,4.8,11,44.1,2.4,5.6,43.5,2.6,2.9,87.6,0.3,2.2,2.5,5.3,3.2,0.9,0.2,1.1,4.6
Danielle Adams,2012,Las Vegas Aces,1611661319,34,20.2,11.8,4.1,9.4,44.1,1.1,3.3,33.9,2.4,3.2,75.9,1.8,2.9,4.7,1,1.2,0.7,0.7,2.8,2.9
Danielle Robinson,2012,Las Vegas Aces,1611661319,34,28.9,9.9,4.3,7.9,54.1,0,0.2,0,1.3,1.6,78.2,0.6,1.9,2.5,4.3,1.6,1.4,0.1,2.2,4.5
Jayne Appel Marinelli,2012,Las Vegas Aces,1611661319,33,18.9,3.5,1.4,2.6,55.3,0,0,0,0.7,0.9,75.9,1.9,4.6,6.5,1.2,1.2,0.5,0.9,2,3.7
Jia Perkins,2012,Las Vegas Aces,1611661319,33,23,10.6,3.9,10.2,38,1.5,3.8,38.6,1.4,1.8,75.4,0.5,2.3,2.8,1.9,0.9,1.6,0.4,1.3,3.1
Shameka Christon,2012,Las Vegas Aces,1611661319,34,20.4,7.9,2.4,6.8,35.8,1.6,4.6,34.2,1.5,1.9,78.1,0.5,1.5,2,1.3,0.6,0.5,0.5,1.2,3.6
Shenise Johnson,2012,Las Vegas Aces,1611661319,34,17.1,5.6,2,5.5,36.4,0.6,1.5,41.2,1,1.2,85.4,1.6,2.2,3.9,1.4,1.1,0.8,0.2,1.5,0.1
Sophia Young-Malcolm,2012,Las Vegas Aces,1611661319,33,31.8,16.3,6.4,12.3,52.1,0,0.1,0,3.4,4.8,70.6,2.1,5.2,7.2,2.1,1.7,2.2,0.4,2.3,5.9
Tangela Smith,2012,Las Vegas Aces,1611661319,15,10,2.5,1,2.4,41.7,0.3,0.9,28.6,0.2,0.2,100,0.2,0.9,1.1,0.9,0.5,0.1,0.2,0.8,-2.1
Tully Bevilaqua,2012,Las Vegas Aces,1611661319,28,5.6,0.2,0.1,0.4,16.7,0,0.3,12.5,0,0.1,50,0,0.2,0.3,0.4,0.3,0.3,0,0.3,-0.6
Ziomara Morrison,2012,Las Vegas Aces,1611661319,30,5.5,2,0.7,1.7,42.3,0.2,0.3,60,0.3,0.4,81.8,0.4,0.8,1.2,0.1,0.4,0.1,0.1,0.9,-0.9
Becky Hammon,2013,Las Vegas Aces,1611661319,1,12.5,2,1,3,33.3,0,1,0,0,0,0,0,1,1,1,3,0,0,0,6
Cathrine Kraayeveld,2013,Las Vegas Aces,1611661319,22,13,2.1,0.7,2.5,29.1,0.5,1.8,27.5,0.1,0.2,75,0.4,1.5,1.9,0.5,0.5,0.4,0.2,0.9,-1
Chante Black,2013,Las Vegas Aces,1611661319,1,10.3,2,1,2,50,0,0,0,0,0,0,1,1,2,0,2,0,1,1,-11
Chelsea Hopkins,2013,Las Vegas Aces,1611661319,4,14.6,1.5,0.3,4.3,5.9,0.3,1,25,0.8,1,75,0.5,1.5,2,2.5,1.3,0.8,0,0.8,-5
Chelsea Poppens,2013,Las Vegas Aces,1611661319,8,7.9,1.1,0.5,1.1,44.4,0,0,0,0.1,0.5,25,1.1,1,2.1,0.1,0.3,0.1,0,1.4,-2.9
Danielle Adams,2013,Las Vegas Aces,1611661319,34,26.4,14.4,5,11.7,42.6,1.2,3.8,32.6,3.1,4.4,70.7,1.6,3.2,4.7,1.2,1.8,0.9,0.7,2.8,-1.6
Danielle Robinson,2013,Las Vegas Aces,1611661319,25,32.5,11.2,4.6,10.4,44.4,0,0.2,0,2,2.6,79.7,0.8,2.4,3.1,6.7,2.6,1.4,0.2,2,-2.6
Davellyn Whyte,2013,Las Vegas Aces,1611661319,29,14.9,4.5,1.4,4.5,32.3,0.6,2.1,30,1,1.3,75.7,0.6,1.3,1.9,1.8,1.4,0.7,0.2,1.2,-4.2
DeLisha Milton-Jones,2013,Las Vegas Aces,1611661319,15,27.2,9.2,3.9,9.3,42.1,0.2,0.9,21.4,1.1,1.9,60.7,1.9,3,4.9,2,1.7,0.9,0.5,2.9,-6.2
Jayne Appel Marinelli,2013,Las Vegas Aces,1611661319,29,26.5,5.9,2.4,4.2,57.9,0,0.1,33.3,1,1.7,59.2,2.6,6.3,8.9,2,1.5,0.9,1.3,2.9,-3.8
Jia Perkins,2013,Las Vegas Aces,1611661319,34,30.5,13.9,5.3,13.3,40,1.3,3.4,38.8,1.9,2.2,86.5,0.8,2.4,3.1,2,1.4,2.4,0.3,1.7,-2.3
Julie Wojta,2013,Las Vegas Aces,1611661319,3,8.5,2,0.7,0.7,100,0,0,0,0.7,1,66.7,0.7,1.3,2,0.3,1,1,0,0.3,-9.3
Kayla Alexander,2013,Las Vegas Aces,1611661319,33,11.2,2.8,1.1,2.5,41.7,0,0,0,0.7,0.9,73.3,1.3,1.7,3,0.3,1.1,0.1,0.4,1.4,-2.5
Shameka Christon,2013,Las Vegas Aces,1611661319,33,22.4,7.5,2.5,8.1,30.7,1.5,4.7,32.1,1,1.2,86.8,0.3,1.4,1.7,0.7,0.7,0.5,0.3,1.7,-3.1
Shenise Johnson,2013,Las Vegas Aces,1611661319,33,27.3,11,4.4,11.1,39.5,0.7,2.5,27.4,1.6,2,79.1,1.2,2.7,3.9,2.4,1.8,1.3,0.2,1.7,-5.4
Astou Ndour-Fall,2014,Las Vegas Aces,1611661319,8,4.4,2.1,1,2.4,42.1,0.1,0.4,33.3,0,0,0,0.5,0.6,1.1,0,0.4,0,0.3,0.5,-0.5
