GAME_ID,GAME_DATE,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF
22200724,2023-01-25,W,241,111,40,82,0.488,11,29,0.379,20,28,0.714,4,32,36,23,8,5,9,18
2022200171,2023-01-25,W,240,113,39,77,0.506,11,31,0.355,14,18,0.778,10,41,51,24,7,3,19,13
2022200174,2023-01-25,W,241,131,53,94,0.564,24,46,0.522,1,6,0.167,10,36,46,39,8,4,10,22
2022200164,2023-01-25,L,240,119,43,96,0.448,22,52,0.423,8,8,1.0,10,30,40,24,12,12,14,26
2022200175,2023-01-25,W,240,120,43,93,0.462,15,40,0.375,11,12,0.917,14,38,52,35,4,4,8,18
2022200172,2023-01-25,W,240,124,45,94,0.479,7,35,0.2,17,21,0.81,21,34,55,26,9,5,14,16
22200723,2023-01-25,L,240,99,38,97,0.392,11,34,0.324,12,16,0.75,15,36,51,21,9,5,19,21
22200726,2023-01-25,W,239,122,43,85,0.506,14,32,0.438,22,28,0.786,14,30,44,33,7,5,21,27
2022200172,2023-01-25,L,240,109,38,80,0.475,17,34,0.5,9,13,0.692,6,27,33,30,6,6,15,26
22200725,2023-01-25,W,239,137,50,84,0.595,11,29,0.379,26,33,0.788,11,35,46,26,5,6,16,16
22200728,2023-01-25,L,240,95,35,73,0.479,13,32,0.406,12,13,0.923,4,30,34,29,6,2,19,12
22200723,2023-01-25,W,240,107,37,78,0.474,13,30,0.433,20,28,0.714,7,42,49,16,11,7,22,15
22200729,2023-01-25,L,240,104,40,106,0.377,8,34,0.235,16,18,0.889,17,31,48,22,11,2,14,19
2022200176,2023-01-25,L,239,112,38,83,0.458,12,26,0.462,12,18,0.667,14,32,46,20,6,2,16,15
22200721,2023-01-25,L,240,133,49,76,0.645,14,26,0.538,21,27,0.778,6,25,31,29,3,4,16,26
22200727,2023-01-25,W,240,134,51,89,0.573,17,36,0.472,15,18,0.833,6,35,41,26,9,4,10,15
22200724,2023-01-25,L,240,102,37,85,0.435,12,38,0.316,16,21,0.762,8,34,42,25,4,7,14,21
22200725,2023-01-25,L,240,132,53,102,0.52,15,34,0.441,11,16,0.688,12,25,37,31,12,2,11,23
2022200173,2023-01-25,W,239,116,40,82,0.488,15,36,0.417,13,18,0.722,9,36,45,22,8,8,15,22
2022200174,2023-01-25,L,240,112,40,86,0.465,15,40,0.375,11,15,0.733,11,29,40,25,6,4,13,12
2022200173,2023-01-25,L,239,115,40,84,0.476,15,33,0.455,13,17,0.765,8,31,39,21,11,2,14,24
22200729,2023-01-25,W,241,113,40,90,0.444,10,33,0.303,23,30,0.767,11,45,56,25,12,9,19,13
22200720,2023-01-25,W,240,126,46,82,0.561,15,28,0.536,19,25,0.76,9,25,34,34,8,7,17,22
22200720,2023-01-25,L,241,120,41,85,0.482,15,35,0.429,23,29,0.793,10,22,32,25,14,5,14,20
22200722,2023-01-25,W,240,108,39,98,0.398,12,38,0.316,18,23,0.783,15,33,48,27,13,7,7,16
2022200176,2023-01-25,W,241,124,54,102,0.529,11,35,0.314,4,7,0.571,13,34,47,27,6,6,10,20
2022200175,2023-01-25,L,240,102,40,89,0.449,11,38,0.289,7,10,0.7,10,34,44,11,2,4,12,18
2022200170,2023-01-25,L,241,89,33,79,0.418,7,35,0.2,10,11,0.909,6,32,38,23,11,4,19,9
2022200164,2023-01-25,W,240,133,49,87,0.563,15,26,0.577,13,20,0.65,10,41,51,36,7,3,17,12
2022200170,2023-01-25,W,240,110,44,97,0.454,18,42,0.429,3,4,0.75,20,35,55,31,11,7,18,16
22200726,2023-01-25,L,240,120,42,88,0.477,10,31,0.323,26,37,0.703,11,25,36,26,10,3,13,26
22200727,2023-01-25,L,240,124,47,90,0.522,20,41,0.488,10,15,0.667,8,27,35,32,5,5,13,18
22200722,2023-01-25,L,240,103,42,97,0.433,5,28,0.179,14,20,0.7,17,40,57,29,5,10,14,15
2022200171,2023-01-25,L,241,105,41,94,0.436,13,37,0.351,6,9,0.667,8,24,32,24,10,5,12,23
2022200165,2023-01-24,W,240,111,39,83,0.47,7,27,0.259,15,24,0.625,8,39,47,23,9,3,16,22
22200718,2023-01-24,L,240,97,39,96,0.406,6,25,0.24,13,18,0.722,10,30,40,19,10,5,13,21
22200718,2023-01-24,W,240,128,47,94,0.5,22,39,0.564,12,13,0.923,15,40,55,38,3,10,17,21
2022200163,2023-01-24,W,241,113,44,87,0.506,14,32,0.438,7,8,0.875,11,38,49,25,11,9,18,15
22200716,2023-01-24,W,240,99,39,80,0.488,11,33,0.333,10,13,0.769,7,27,34,27,8,5,12,20
22200715,2023-01-24,L,240,103,40,87,0.46,12,33,0.364,11,16,0.688,10,31,41,29,8,4,10,19
2022200169,2023-01-24,L,247,120,46,95,0.484,15,38,0.395,7,9,0.778,15,20,35,30,14,1,17,18
22200716,2023-01-24,L,240,98,38,85,0.447,5,26,0.192,17,20,0.85,14,29,43,18,5,3,14,14
2022200167,2023-01-24,L,239,99,39,96,0.406,12,43,0.279,5,12,0.417,15,26,41,23,10,5,13,18
2022200163,2023-01-24,L,241,99,35,95,0.368,15,42,0.357,8,9,0.889,17,28,45,21,11,7,17,17
22200719,2023-01-24,L,240,115,42,95,0.442,16,40,0.4,15,24,0.625,9,23,32,21,8,4,6,13
22200714,2023-01-24,L,240,95,32,74,0.432,10,32,0.313,21,27,0.778,5,39,44,21,5,6,17,22
22200713,2023-01-24,L,241,110,43,88,0.489,5,24,0.208,19,25,0.76,11,34,45,19,5,5,16,23
2022200168,2023-01-24,W,241,92,32,80,0.4,5,23,0.217,15,18,0.833,7,31,38,18,12,8,11,10
2022200166,2023-01-24,L,239,105,42,106,0.396,12,52,0.231,6,7,0.857,20,36,56,27,3,10,16,16
2022200169,2023-01-24,W,248,124,48,83,0.578,12,32,0.375,11,15,0.733,12,29,41,26,13,11,26,21
22200715,2023-01-24,W,240,105,37,75,0.493,17,33,0.515,14,21,0.667,9,33,42,25,4,3,15,18
22200714,2023-01-24,W,239,98,34,94,0.362,12,33,0.364,18,23,0.783,14,37,51,21,7,2,7,18
2022200167,2023-01-24,W,241,126,46,84,0.548,19,36,0.528,9,10,0.9,8,43,51,29,6,5,18,19
22200717,2023-01-24,W,241,127,42,83,0.506,11,30,0.367,32,41,0.78,6,35,41,28,7,3,10,22
22200719,2023-01-24,W,240,133,51,84,0.607,19,38,0.5,12,15,0.8,7,40,47,25,4,9,12,20
22200713,2023-01-24,W,240,116,42,99,0.424,10,37,0.27,22,28,0.786,14,31,45,24,9,10,6,21
2022200166,2023-01-24,W,242,123,47,101,0.465,9,33,0.273,12,14,0.857,11,38,49,30,9,6,7,12
2022200168,2023-01-24,L,240,87,37,84,0.44,6,29,0.207,5,8,0.625,8,40,48,23,5,5,20,25
22200717,2023-01-24,L,241,126,47,89,0.528,10,30,0.333,22,26,0.846,8,30,38,24,6,2,9,25
2022200165,2023-01-24,L,240,106,41,94,0.436,9,36,0.25,8,14,0.571,12,38,50,23,8,6,16,27
2022200162,2023-01-23,L,239,105,34,80,0.425,14,32,0.438,13,19,0.684,8,21,29,21,3,1,16,22
2022200161,2023-01-23,W,253,134,53,110,0.482,16,47,0.34,9,14,0.643,12,31,43,31,7,5,7,30
22200711,2023-01-23,W,240,147,55,92,0.598,20,33,0.606,17,22,0.773,8,28,36,34,11,4,9,16
22200706,2023-01-23,L,242,130,43,87,0.494,13,32,0.406,31,40,0.775,11,30,41,26,10,3,20,21
22200710,2023-01-23,W,238,120,41,86,0.477,16,40,0.4,22,26,0.846,9,37,46,25,8,4,16,26
2022200162,2023-01-23,W,241,147,58,85,0.682,16,28,0.571,9,16,0.563,7,35,42,33,6,2,12,25
2022200161,2023-01-23,L,251,130,41,83,0.494,12,28,0.429,21,24,0.875,11,41,52,18,2,3,17,22
22200707,2023-01-23,W,240,113,43,84,0.512,11,27,0.407,16,24,0.667,8,32,40,22,10,3,10,12
22200707,2023-01-23,L,241,98,36,83,0.434,18,46,0.391,8,11,0.727,8,29,37,24,5,4,18,23
22200709,2023-01-23,W,239,119,44,88,0.5,11,30,0.367,20,30,0.667,12,35,47,24,11,5,20,15
22200710,2023-01-23,L,240,102,38,85,0.447,2,16,0.125,24,34,0.706,11,31,42,22,8,7,14,23
22200706,2023-01-23,W,242,150,55,98,0.561,23,52,0.442,17,24,0.708,13,37,50,38,11,6,18,27
22200712,2023-01-23,L,239,100,40,98,0.408,12,36,0.333,8,10,0.8,10,21,31,28,14,3,15,21
22200711,2023-01-23,L,241,127,47,90,0.522,13,27,0.481,20,26,0.769,14,26,40,30,7,4,15,18
22200708,2023-01-23,L,241,100,39,85,0.459,10,33,0.303,12,19,0.632,9,34,43,24,6,4,18,14
22200709,2023-01-23,L,240,114,41,91,0.451,16,42,0.381,16,22,0.727,12,29,41,19,8,7,19,22
22200708,2023-01-23,W,240,111,44,95,0.463,11,34,0.324,12,18,0.667,15,32,47,28,13,3,9,20
22200712,2023-01-23,W,238,133,49,88,0.557,22,40,0.55,13,14,0.929,10,43,53,37,10,5,24,11
22200704,2023-01-22,L,242,116,41,90,0.456,13,32,0.406,21,27,0.778,10,32,42,28,10,2,10,24
2022200157,2023-01-22,W,239,129,48,94,0.511,16,31,0.516,9,12,0.75,9,46,55,30,9,2,12,22
22200701,2023-01-22,L,240,98,35,80,0.438,13,35,0.371,15,26,0.577,12,26,38,15,3,3,10,21
22200700,2023-01-22,W,242,125,41,90,0.456,15,34,0.441,28,35,0.8,17,28,45,21,12,4,7,20
2022200155,2023-01-22,W,241,99,38,89,0.427,10,31,0.323,7,12,0.583,11,37,48,23,9,8,17,19
2022200156,2023-01-22,L,240,107,38,94,0.404,9,31,0.29,15,19,0.789,22,27,49,17,15,3,14,19
22200702,2023-01-22,L,240,99,36,82,0.439,10,28,0.357,17,33,0.515,10,32,42,22,7,5,9,16
2022200160,2023-01-22,W,240,128,39,75,0.52,10,30,0.333,25,30,0.833,8,32,40,21,8,10,15,26
22200705,2023-01-22,L,241,112,37,86,0.43,17,46,0.37,21,25,0.84,11,27,38,24,5,7,11,24
2022200158,2023-01-22,W,239,115,47,99,0.475,17,49,0.347,3,8,0.375,16,26,42,34,12,4,12,24
22200701,2023-01-22,W,240,112,35,77,0.455,12,28,0.429,30,31,0.968,9,37,46,20,6,3,10,23
22200700,2023-01-22,L,239,116,40,82,0.488,18,41,0.439,18,26,0.692,14,33,47,30,4,4,16,24
22200703,2023-01-22,W,240,112,39,88,0.443,13,35,0.371,21,25,0.84,6,34,40,25,10,5,16,26
22200704,2023-01-22,W,239,120,43,79,0.544,14,27,0.519,20,31,0.645,9,33,42,30,4,7,15,22
22200703,2023-01-22,L,241,110,40,92,0.435,11,32,0.344,19,27,0.704,15,37,52,28,8,4,20,22
2022200160,2023-01-22,L,239,117,39,86,0.453,14,32,0.438,14,17,0.824,13,31,44,17,6,3,18,34
22200699,2023-01-22,W,241,100,35,80,0.438,8,34,0.235,22,27,0.815,12,30,42,17,16,1,21,14
2022200155,2023-01-22,L,240,97,34,84,0.405,9,27,0.333,10,12,0.833,10,36,46,21,9,10,19,20
22200702,2023-01-22,W,241,101,40,89,0.449,7,26,0.269,14,16,0.875,14,36,50,21,4,5,8,24
2022200159,2023-01-22,L,240,104,37,67,0.552,10,23,0.435,11,11,1.0,5,23,28,23,8,6,20,15
22200699,2023-01-22,L,239,96,37,78,0.474,8,30,0.267,14,18,0.778,8,33,41,24,17,4,24,22
2022200159,2023-01-22,W,238,122,46,89,0.517,17,37,0.459,8,9,0.889,15,22,37,26,12,9,13,13
2022200158,2023-01-22,L,239,112,38,80,0.475,13,41,0.317,13,17,0.765,12,32,44,27,6,2,20,16
22200705,2023-01-22,W,240,121,45,86,0.523,10,30,0.333,21,27,0.778,10,41,51,23,5,5,12,19
2022200156,2023-01-22,W,240,111,42,76,0.553,11,32,0.344,11,15,0.733,6,30,36,22,6,5,23,29
2022200157,2023-01-22,L,240,91,35,89,0.393,10,36,0.278,6,11,0.545,10,34,44,25,5,4,16,19
2022200151,2023-01-21,L,239,126,47,95,0.495,15,40,0.375,12,17,0.706,14,27,41,24,5,4,7,24
2022200148,2023-01-21,W,240,117,43,96,0.448,12,35,0.343,13,17,0.765,21,31,52,29,10,7,16,18
2022200152,2023-01-21,W,240,114,45,76,0.592,8,21,0.381,11,15,0.733,9,39,48,35,2,3,16,21
2022200150,2023-01-21,L,241,111,45,84,0.536,14,28,0.5,4,6,0.667,15,27,42,30,7,5,18,17
2022200147,2023-01-21,W,239,112,37,87,0.425,13,33,0.394,18,20,0.9,11,30,41,22,10,3,10,23
22200693,2023-01-21,L,240,118,42,90,0.467,14,34,0.412,20,24,0.833,9,32,41,24,3,10,10,19
22200693,2023-01-21,W,241,138,51,95,0.537,18,34,0.529,18,25,0.72,9,37,46,34,6,5,8,18
2022200146,2023-01-21,W,240,116,44,95,0.463,16,44,0.364,7,10,0.7,15,41,56,29,12,6,17,17
2022200153,2023-01-21,W,241,121,48,96,0.5,17,35,0.486,6,7,0.857,9,35,44,31,9,5,15,17
2022200151,2023-01-21,W,239,135,50,89,0.562,19,40,0.475,13,20,0.65,11,30,41,32,2,11,11,21
2022200146,2023-01-21,L,239,101,39,89,0.438,9,35,0.257,6,13,0.462,9,34,43,26,14,8,18,14
22200694,2023-01-21,W,239,122,45,89,0.506,13,34,0.382,19,22,0.864,6,30,36,28,11,2,12,18
22200697,2023-01-21,W,239,112,38,91,0.418,12,31,0.387,24,35,0.686,14,41,55,27,9,8,15,20
2022200147,2023-01-21,L,241,105,37,76,0.487,14,40,0.35,12,14,0.857,5,37,42,29,4,5,21,23
22200696,2023-01-21,W,241,113,38,83,0.458,17,41,0.415,20,24,0.833,3,27,30,20,12,9,11,26
22200696,2023-01-21,L,241,104,38,79,0.481,9,24,0.375,19,33,0.576,15,41,56,24,4,6,21,19
22200694,2023-01-21,L,240,118,45,83,0.542,11,25,0.44,17,20,0.85,6,34,40,24,5,4,16,20
2022200154,2023-01-21,W,240,119,49,106,0.462,15,39,0.385,4,10,0.4,12,26,38,28,14,5,5,22
2022200148,2023-01-21,L,241,111,42,96,0.438,17,46,0.37,6,10,0.6,16,25,41,25,5,13,16,19
22200695,2023-01-21,W,240,114,48,86,0.558,7,22,0.318,11,17,0.647,9,32,41,33,9,3,9,13
22200698,2023-01-21,W,239,129,49,93,0.527,12,28,0.429,19,23,0.826,16,30,46,27,4,3,15,26
2022200150,2023-01-21,W,239,112,39,80,0.488,12,24,0.5,13,16,0.813,13,22,35,22,13,1,12,11
2022200149,2023-01-21,L,241,82,32,79,0.405,4,20,0.2,8,13,0.615,7,32,39,20,6,2,10,17
22200697,2023-01-21,L,240,107,36,96,0.375,13,37,0.351,22,26,0.846,11,37,48,22,10,4,14,29
2022200152,2023-01-21,L,240,107,40,94,0.426,8,35,0.229,11,16,0.688,15,20,35,25,12,5,6,20
22200692,2023-01-21,W,241,106,38,85,0.447,16,35,0.457,14,15,0.933,11,30,41,25,9,8,15,17
22200695,2023-01-21,L,240,102,39,86,0.453,14,39,0.359,10,11,0.909,7,29,36,24,3,6,14,17
2022200153,2023-01-21,L,240,117,45,92,0.489,10,31,0.323,9,12,0.75,14,36,50,30,5,4,17,14
2022200149,2023-01-21,W,241,115,44,83,0.53,11,23,0.478,9,14,0.643,8,37,45,23,7,9,7,21
22200692,2023-01-21,L,239,104,46,86,0.535,7,19,0.368,5,7,0.714,6,35,41,24,7,9,14,13
22200698,2023-01-21,L,240,127,46,84,0.548,13,33,0.394,22,29,0.759,4,25,29,28,6,5,8,20
2022200154,2023-01-21,L,241,110,39,73,0.534,11,29,0.379,12,16,0.75,7,41,48,25,1,4,26,15
22200690,2023-01-20,L,241,121,43,102,0.422,9,29,0.31,26,40,0.65,24,39,63,24,6,7,14,31
22200691,2023-01-20,W,240,118,41,87,0.471,12,38,0.316,24,28,0.857,13,40,53,25,1,2,15,17
22200690,2023-01-20,W,241,122,38,93,0.409,13,41,0.317,33,41,0.805,10,37,47,24,7,7,9,26
22200687,2023-01-20,L,241,126,51,89,0.573,14,26,0.538,10,14,0.714,12,22,34,34,3,1,6,15
2022200144,2023-01-20,W,240,108,45,102,0.441,5,24,0.208,8,11,0.727,18,35,53,26,11,4,8,13
22200686,2023-01-20,W,240,115,37,80,0.463,18,38,0.474,23,28,0.821,10,27,37,21,7,1,10,22
22200684,2023-01-20,L,239,124,49,83,0.59,13,30,0.433,13,17,0.765,9,25,34,27,5,3,12,15
22200686,2023-01-20,L,241,90,33,69,0.478,4,20,0.2,20,27,0.741,5,34,39,15,3,1,15,22
22200683,2023-01-20,L,241,110,41,91,0.451,10,35,0.286,18,24,0.75,11,28,39,29,9,5,10,21
2022200142,2023-01-20,W,241,104,37,86,0.43,3,23,0.13,16,22,0.727,16,32,48,16,18,6,17,15
22200685,2023-01-20,W,240,120,42,86,0.488,23,43,0.535,13,19,0.684,14,31,45,25,9,4,17,19
22200687,2023-01-20,W,241,131,51,81,0.63,15,28,0.536,14,20,0.7,11,21,32,31,4,2,9,13
22200684,2023-01-20,W,239,139,56,100,0.56,13,34,0.382,14,16,0.875,14,25,39,27,6,4,7,16
22200688,2023-01-20,W,238,134,51,83,0.614,14,28,0.5,18,26,0.692,12,26,38,38,16,4,16,28
22200688,2023-01-20,L,241,111,37,84,0.44,8,32,0.25,29,37,0.784,16,23,39,23,7,2,21,18
22200685,2023-01-20,L,240,114,42,84,0.5,14,33,0.424,16,19,0.842,10,25,35,24,7,8,15,15
2022200144,2023-01-20,L,239,100,40,95,0.421,9,31,0.29,7,8,0.875,18,35,53,18,4,8,15,17
2022200143,2023-01-20,L,240,126,44,100,0.44,14,38,0.368,15,23,0.652,17,28,45,20,15,3,16,24
22200683,2023-01-20,W,239,123,39,75,0.52,15,30,0.5,30,34,0.882,5,37,42,28,2,5,14,18
2022200145,2023-01-20,L,238,107,36,84,0.429,16,41,0.39,11,12,0.917,7,33,40,23,6,7,12,17
2022200142,2023-01-20,L,241,101,38,76,0.5,16,32,0.5,5,9,0.556,6,33,39,28,6,7,28,24
2022200145,2023-01-20,W,239,110,43,92,0.467,10,37,0.27,9,11,0.818,14,40,54,22,5,3,15,21
2022200143,2023-01-20,W,240,135,43,85,0.506,16,39,0.41,22,26,0.846,13,39,52,25,8,4,22,30
22200689,2023-01-20,W,240,117,43,80,0.538,18,41,0.439,13,20,0.65,6,36,42,26,7,6,9,18
22200689,2023-01-20,L,241,106,37,88,0.42,16,39,0.41,16,23,0.696,13,33,46,24,6,1,10,18
22200691,2023-01-20,L,240,113,45,93,0.484,16,40,0.4,7,11,0.636,8,28,36,21,4,1,9,20
2022200140,2023-01-19,L,240,107,41,100,0.41,11,40,0.275,7,11,0.636,21,45,66,26,6,8,19,20
22200682,2023-01-19,W,241,105,41,81,0.506,8,26,0.308,15,19,0.789,5,38,43,24,8,8,12,23
2022200139,2023-01-19,L,241,111,35,87,0.402,7,31,0.226,20,26,0.769,13,29,42,14,7,3,13,26
2022200138,2023-01-19,L,241,121,48,92,0.522,12,29,0.414,7,14,0.5,15,32,47,31,9,4,14,24
2022200141,2023-01-19,W,239,127,45,79,0.57,14,29,0.483,15,18,0.833,6,28,34,26,12,8,20,21
2022200141,2023-01-19,L,240,117,44,97,0.454,18,41,0.439,7,10,0.7,17,26,43,25,10,7,21,28
22200678,2023-01-19,L,239,108,39,97,0.402,8,34,0.235,22,27,0.815,17,32,49,25,7,3,15,15
22200679,2023-01-19,L,265,118,40,100,0.4,18,52,0.346,20,23,0.87,8,39,47,28,10,7,16,26
22200680,2023-01-19,W,241,128,45,89,0.506,17,40,0.425,21,23,0.913,8,29,37,31,12,5,15,20
22200682,2023-01-19,L,241,95,32,85,0.376,9,37,0.243,22,29,0.759,13,31,44,19,4,3,15,15
22200681,2023-01-19,L,240,112,43,82,0.524,11,26,0.423,15,25,0.6,2,32,34,27,10,6,12,34
2022200138,2023-01-19,W,240,125,46,87,0.529,10,30,0.333,17,21,0.81,7,31,38,27,8,6,12,22
2022200139,2023-01-19,W,239,133,49,81,0.605,14,31,0.452,12,17,0.706,5,36,41,31,7,10,14,28
2022200140,2023-01-19,W,240,121,45,104,0.433,10,36,0.278,13,18,0.722,14,34,48,29,12,5,7,19
22200678,2023-01-19,W,239,126,50,92,0.543,7,23,0.304,19,21,0.905,11,37,48,23,11,8,14,17
22200681,2023-01-19,W,240,117,39,85,0.459,11,28,0.393,28,41,0.683,12,37,49,30,4,3,16,23
22200680,2023-01-19,L,240,126,46,87,0.529,14,28,0.5,20,27,0.741,8,30,38,26,8,6,16,19
22200679,2023-01-19,W,265,121,43,108,0.398,13,41,0.317,22,30,0.733,18,45,63,21,10,5,17,19
22200674,2023-01-18,L,237,106,39,94,0.415,12,33,0.364,16,24,0.667,20,28,48,23,9,10,23,19
2022200133,2023-01-18,W,241,127,42,84,0.5,11,36,0.306,19,22,0.864,5,43,48,25,5,7,13,23
22200671,2023-01-18,W,239,122,48,96,0.5,9,36,0.25,17,25,0.68,11,26,37,27,14,10,9,20
22200676,2023-01-18,W,240,122,45,85,0.529,8,21,0.381,24,32,0.75,8,26,34,27,10,2,14,19
22200669,2023-01-18,W,241,116,42,95,0.442,16,42,0.381,16,19,0.842,18,34,52,28,5,9,13,23
2022200136,2023-01-18,W,241,112,43,83,0.518,11,36,0.306,11,12,0.917,6,26,32,25,12,5,14,18
2022200136,2023-01-18,L,241,102,37,74,0.5,11,31,0.355,8,9,0.889,7,32,39,20,8,2,23,21
22200674,2023-01-18,W,242,126,47,93,0.505,16,38,0.421,16,21,0.762,13,29,42,41,12,7,17,25
2022200135,2023-01-18,W,241,121,45,94,0.479,17,46,0.37,8,12,0.667,9,36,45,28,8,2,15,29
2022200137,2023-01-18,W,240,129,43,86,0.5,16,40,0.4,19,27,0.704,11,34,45,29,8,3,18,17
22200673,2023-01-18,L,241,98,37,80,0.463,13,30,0.433,11,18,0.611,9,29,38,27,5,3,18,17
22200676,2023-01-18,L,239,118,42,81,0.519,12,32,0.375,22,28,0.786,12,24,36,26,6,10,17,27
22200677,2023-01-18,L,241,111,43,89,0.483,11,34,0.324,14,18,0.778,6,30,36,26,9,3,6,20
22200675,2023-01-18,L,242,103,37,92,0.402,15,34,0.441,14,21,0.667,16,34,50,23,1,6,13,20
2022200137,2023-01-18,L,239,122,48,103,0.466,15,47,0.319,7,7,1.0,14,37,51,33,10,0,17,28
2022200133,2023-01-18,L,241,118,41,100,0.41,8,31,0.258,16,20,0.8,13,34,47,30,10,4,10,25
22200672,2023-01-18,L,241,114,42,82,0.512,16,35,0.457,14,21,0.667,11,36,47,29,4,7,16,17
22200669,2023-01-18,L,241,105,40,96,0.417,7,26,0.269,18,27,0.667,20,29,49,14,9,4,9,20
2022200134,2023-01-18,L,239,113,44,91,0.484,8,28,0.286,10,11,0.909,13,36,49,25,5,2,17,17
22200671,2023-01-18,L,241,117,46,91,0.505,10,32,0.313,15,20,0.75,12,35,47,21,4,5,19,22
22200673,2023-01-18,W,240,124,50,94,0.532,12,35,0.343,12,16,0.75,10,33,43,37,11,2,9,17
2022200135,2023-01-18,L,239,114,39,85,0.459,10,32,0.313,17,24,0.708,12,38,50,21,9,7,20,21
22200672,2023-01-18,W,241,115,44,97,0.454,11,34,0.324,16,22,0.727,15,27,42,22,10,7,8,19
22200670,2023-01-18,W,241,130,49,86,0.57,13,26,0.5,19,20,0.95,7,28,35,28,7,4,12,23
22200677,2023-01-18,W,240,116,43,87,0.494,9,30,0.3,21,27,0.778,14,33,47,23,3,5,11,14
22200675,2023-01-18,W,241,126,45,87,0.517,19,32,0.594,17,22,0.773,9,35,44,26,4,7,8,19
2022200134,2023-01-18,W,240,118,44,93,0.473,12,33,0.364,10,13,0.769,10,30,40,23,11,9,10,17
22200670,2023-01-18,L,239,122,44,84,0.524,16,42,0.381,18,24,0.75,10,21,31,26,5,3,16,19
22200665,2023-01-17,W,239,130,46,86,0.535,19,39,0.487,19,21,0.905,6,36,42,24,5,5,11,19
2022200130,2023-01-17,W,241,132,51,90,0.567,16,38,0.421,10,14,0.714,14,35,49,26,12,8,17,23
22200667,2023-01-17,W,240,122,44,88,0.5,11,32,0.344,23,28,0.821,11,31,42,32,8,6,11,15
2022200132,2023-01-17,W,240,121,38,83,0.458,14,35,0.4,17,18,0.944,11,28,39,27,11,5,16,24
2022200130,2023-01-17,L,242,105,35,80,0.438,16,38,0.421,11,15,0.733,9,23,32,21,8,3,20,18
22200666,2023-01-17,L,239,98,37,88,0.42,3,23,0.13,21,24,0.875,10,39,49,22,10,8,21,26
22200668,2023-01-17,L,240,110,41,82,0.5,12,34,0.353,16,20,0.8,8,25,33,20,4,5,18,23
22200665,2023-01-17,L,240,122,46,101,0.455,13,35,0.371,17,27,0.63,20,30,50,20,7,5,9,14
2022200131,2023-01-17,L,239,131,48,103,0.466,18,39,0.462,10,12,0.833,20,30,50,28,3,5,20,25
2022200129,2023-01-17,L,239,100,34,72,0.472,12,28,0.429,11,17,0.647,9,30,39,18,11,2,22,16
22200668,2023-01-17,W,241,120,39,73,0.534,13,31,0.419,29,34,0.853,8,25,33,25,12,4,14,17
2022200129,2023-01-17,W,241,104,38,88,0.432,12,36,0.333,10,14,0.714,15,34,49,22,14,4,19,19
22200667,2023-01-17,L,238,113,38,83,0.458,13,40,0.325,24,25,0.96,5,30,35,21,3,4,13,24
2022200131,2023-01-17,W,241,140,53,93,0.57,14,37,0.378,11,16,0.688,9,26,35,36,14,4,13,20
22200666,2023-01-17,W,241,106,37,97,0.381,7,34,0.206,25,28,0.893,13,41,54,23,12,4,15,22
2022200132,2023-01-17,L,242,114,42,82,0.512,9,20,0.45,11,17,0.647,12,28,40,28,9,6,20,24
22200657,2023-01-16,L,240,119,43,84,0.512,19,40,0.475,14,15,0.933,4,33,37,29,6,5,15,17
2022200128,2023-01-16,W,239,106,38,73,0.521,12,25,0.48,10,15,0.667,10,41,51,23,4,5,16,13
22200662,2023-01-16,W,238,126,45,84,0.536,13,34,0.382,23,28,0.821,14,36,50,25,0,5,18,12
2022200123,2023-01-16,W,241,112,41,88,0.466,16,39,0.41,10,13,0.769,13,34,47,27,7,1,11,20
22200662,2023-01-16,L,240,125,46,101,0.455,18,41,0.439,15,18,0.833,16,25,41,28,9,6,5,20
22200663,2023-01-16,W,240,136,52,98,0.531,16,37,0.432,16,20,0.8,13,38,51,29,8,6,10,19
22200656,2023-01-16,W,239,130,43,87,0.494,20,43,0.465,24,25,0.96,14,33,47,34,1,4,11,21
22200664,2023-01-16,W,240,140,49,91,0.538,12,33,0.364,30,35,0.857,9,30,39,23,4,5,2,19
22200661,2023-01-16,W,240,121,45,76,0.592,13,27,0.481,18,22,0.818,2,26,28,27,9,5,16,17
2022200125,2023-01-16,W,239,112,43,85,0.506,10,30,0.333,11,12,0.917,12,28,40,24,10,9,17,17
2022200122,2023-01-16,W,240,99,37,80,0.463,12,33,0.364,8,14,0.571,11,45,56,22,7,5,19,16
2022200125,2023-01-16,L,239,98,38,79,0.481,7,23,0.304,9,11,0.818,9,25,34,19,8,3,20,17
2022200127,2023-01-16,L,239,104,40,82,0.488,9,22,0.409,10,15,0.667,11,32,43,25,6,5,18,25
2022200128,2023-01-16,L,237,93,38,99,0.384,8,38,0.211,5,8,0.625,17,27,44,20,9,7,8,22
22200663,2023-01-16,L,239,106,39,89,0.438,10,33,0.303,18,19,0.947,9,28,37,33,4,4,15,22
22200656,2023-01-16,L,240,118,41,90,0.456,13,31,0.419,23,30,0.767,13,25,38,26,7,2,5,18
22200660,2023-01-16,W,240,127,45,91,0.495,18,44,0.409,19,21,0.905,9,34,43,28,8,1,12,23
2022200126,2023-01-16,L,239,119,46,104,0.442,12,36,0.333,9,14,0.643,16,39,55,29,7,4,13,31
